bundle_id,timestamp,source,destination,relay_path,propagation_delay_sec,rss_dbm,packet_size_bytes,transmission_rate_bps,ttl_original,status,St,Sl,Sr,Sh,Sc,trust_score,dynamic_trust,anomaly_confidence,lineage_score,combined_confidence,ttl_new,verdict
1038,2026-08-01T03:38:07,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,721.41,-94.06,503,260,3600,Normal,0.735,0.924,0.891,0.908,0.991,0.885,0.726,0.009,1.0,0.878,3162,Legitimate
1039,2026-08-01T03:39:12,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.27,-94.83,467,244,3600,Normal,0.858,0.439,0.962,0.701,0.86,0.78,0.734,0.14,1.0,0.846,3046,Legitimate
1040,2026-08-01T03:40:26,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.93,-97.7,505,267,3600,Normal,0.666,0.954,0.57,0.762,0.977,0.792,0.743,0.023,1.0,0.853,3071,Legitimate
1041,2026-08-01T03:41:30,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.39,-91.89,529,265,3600,Normal,0.873,0.785,0.571,0.678,0.952,0.795,0.75,0.048,1.0,0.857,3083,Legitimate
1042,2026-08-01T03:42:45,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.2,-94.87,521,254,3600,Normal,0.643,0.997,0.997,0.997,0.995,0.908,0.774,0.005,1.0,0.901,3245,Legitimate
1043,2026-08-01T03:43:50,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.62,-94.48,492,252,3600,Normal,0.866,0.389,0.938,0.664,0.921,0.778,0.775,0.079,1.0,0.859,3093,Legitimate
1044,2026-08-01T03:44:58,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.1,-97.98,539,251,3600,Normal,0.789,0.415,0.543,0.479,0.901,0.662,0.758,0.099,1.0,0.814,2931,Legitimate
1045,2026-08-01T03:45:59,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.26,-90.83,483,241,3600,Normal,0.963,0.82,0.463,0.641,0.912,0.79,0.763,0.088,1.0,0.859,3093,Legitimate
1046,2026-08-01T03:47:06,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.42,-96.29,460,241,3600,Normal,0.816,0.5,0.733,0.616,0.76,0.702,0.754,0.24,1.0,0.827,2976,Legitimate
1047,2026-08-01T03:47:45,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,717.97,-93.02,523,253,3600,Normal,0.549,0.819,0.727,0.773,0.992,0.772,0.756,0.008,1.0,0.851,3063,Legitimate
1048,2026-08-01T03:48:28,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,727.84,-93.26,519,272,3600,Normal,0.617,0.771,0.759,0.765,0.948,0.774,0.759,0.052,1.0,0.853,3069,Legitimate
1049,2026-08-01T03:49:17,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,738.08,-99.15,534,273,3600,Normal,0.729,0.483,0.421,0.452,0.828,0.615,0.737,0.172,1.0,0.791,2846,Legitimate
1050,2026-08-01T03:49:52,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.57,-96.06,513,270,3600,Normal,0.491,0.97,0.782,0.876,0.964,0.802,0.747,0.036,1.0,0.858,3088,Legitimate
1051,2026-08-01T03:51:16,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.11,-93.76,517,237,3600,Normal,0.474,0.58,0.811,0.696,0.932,0.699,0.74,0.068,1.0,0.821,2955,Legitimate
1052,2026-08-01T03:52:31,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.59,-99.55,472,247,3600,Normal,0.62,0.978,0.407,0.692,0.865,0.717,0.737,0.135,1.0,0.826,2973,Legitimate
1053,2026-08-01T03:53:02,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.56,-96.92,501,248,3600,Normal,0.439,0.503,0.698,0.6,0.948,0.647,0.723,0.052,1.0,0.797,2869,Legitimate
1054,2026-08-01T03:53:56,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,715.94,-94.38,482,242,3600,Normal,0.858,0.734,0.876,0.805,0.948,0.854,0.743,0.052,1.0,0.874,3145,Legitimate
1055,2026-08-01T03:54:34,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,706.53,-93.9,555,269,3600,Normal,0.54,0.473,0.809,0.641,0.888,0.677,0.733,0.112,1.0,0.811,2919,Legitimate
1056,2026-08-01T03:55:13,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.86,-98.54,473,235,3600,Normal,0.57,0.596,0.498,0.547,0.828,0.623,0.716,0.172,1.0,0.786,2830,Legitimate
1057,2026-08-01T03:56:24,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,699.08,-97.1,510,253,3600,Normal,0.678,0.346,0.663,0.505,0.889,0.644,0.706,0.111,1.0,0.79,2844,Legitimate
1058,2026-08-01T03:57:02,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.06,-96.35,503,254,3600,Normal,0.565,0.423,0.771,0.597,0.924,0.671,0.7,0.076,1.0,0.797,2870,Legitimate
1059,2026-08-01T03:58:22,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.44,-99.09,524,254,3600,Normal,0.519,0.701,0.448,0.575,0.934,0.651,0.693,0.066,1.0,0.788,2836,Legitimate
1060,2026-08-01T03:59:19,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.25,-94.53,497,243,3600,Normal,0.974,0.918,0.907,0.912,0.967,0.941,0.73,0.033,1.0,0.898,3232,Legitimate
1061,2026-08-01T04:00:27,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,698.72,-94.98,535,264,3600,Normal,0.755,0.378,0.985,0.682,0.861,0.745,0.732,0.139,1.0,0.834,3001,Legitimate
1062,2026-08-01T04:01:14,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,716.15,-95.44,498,275,3600,Normal,0.725,0.843,0.917,0.88,0.908,0.848,0.75,0.092,1.0,0.874,3147,Legitimate
1063,2026-08-01T04:02:20,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,719.28,-93.75,520,274,3600,Normal,0.797,0.969,0.777,0.873,0.944,0.872,0.768,0.056,1.0,0.888,3196,Legitimate
1064,2026-08-01T04:02:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,704.54,-97.2,561,275,3600,Normal,0.494,0.51,0.66,0.585,0.779,0.611,0.744,0.221,1.0,0.792,2850,Legitimate
1065,2026-08-01T04:04:14,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.47,-95.16,514,260,3600,Normal,0.549,0.678,0.996,0.837,0.975,0.8,0.753,0.025,1.0,0.859,3093,Legitimate
1066,2026-08-01T04:04:59,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,718.81,-97.3,559,238,3600,Normal,0.667,0.974,0.659,0.817,0.869,0.792,0.759,0.131,1.0,0.859,3091,Legitimate
1067,2026-08-01T04:06:09,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,721.69,-95.76,523,272,3600,Normal,0.725,0.891,0.91,0.901,0.945,0.868,0.775,0.055,1.0,0.889,3199,Legitimate
1068,2026-08-01T04:07:13,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,732.03,-94.7,513,254,3600,Normal,0.848,0.56,0.901,0.731,0.966,0.819,0.782,0.034,1.0,0.875,3150,Legitimate
1069,2026-08-01T04:08:29,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,712.72,-93.6,560,247,3600,Normal,0.597,0.748,0.72,0.734,0.886,0.738,0.775,0.114,1.0,0.846,3045,Legitimate
1070,2026-08-01T04:09:09,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,699.93,-99.02,537,265,3600,Normal,0.573,0.424,0.442,0.433,0.847,0.571,0.744,0.153,1.0,0.778,2799,Legitimate
1071,2026-08-01T04:10:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.65,-96.23,520,258,3600,Normal,0.807,0.68,0.802,0.741,0.971,0.815,0.755,0.029,1.0,0.865,3113,Legitimate
1072,2026-08-01T04:11:27,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,741.18,-97.93,524,247,3600,Normal,0.681,0.359,0.573,0.466,0.845,0.614,0.734,0.155,1.0,0.789,2841,Legitimate
1073,2026-08-01T04:12:02,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.88,-90.98,541,245,3600,Normal,0.485,0.534,0.414,0.474,0.863,0.574,0.71,0.137,1.0,0.767,2759,Legitimate
1074,2026-08-01T04:13:11,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.54,-98.4,462,240,3600,Normal,0.748,0.708,0.514,0.611,0.809,0.695,0.708,0.191,1.0,0.808,2910,Legitimate
1075,2026-08-01T04:13:52,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.72,-97.27,528,250,3600,Normal,0.588,0.442,0.663,0.553,0.902,0.649,0.699,0.098,1.0,0.789,2841,Legitimate
1076,2026-08-01T04:14:33,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.69,-96.91,510,268,3600,Normal,0.592,0.683,0.726,0.705,0.954,0.739,0.705,0.046,1.0,0.822,2961,Legitimate
1077,2026-08-01T04:15:58,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,699.83,-99.6,559,259,3600,Normal,0.468,0.459,0.42,0.439,0.741,0.522,0.677,0.259,1.0,0.736,2648,Legitimate
1078,2026-08-01T04:17:20,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.06,-94.96,562,267,3600,Normal,0.526,0.584,0.87,0.727,0.831,0.703,0.681,0.169,1.0,0.802,2886,Legitimate
1079,2026-08-01T04:18:05,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.94,-97.15,477,259,3600,Normal,0.659,0.699,0.713,0.706,0.934,0.751,0.692,0.066,1.0,0.822,2960,Legitimate
1080,2026-08-01T04:19:28,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.31,-96.35,538,240,3600,Normal,0.507,0.82,0.861,0.84,0.934,0.78,0.705,0.066,1.0,0.836,3011,Legitimate
1081,2026-08-01T04:19:58,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,756.5,-90.45,509,274,3600,Spoofing,0.417,0.202,0.324,0.263,0.486,0.357,0.653,0.514,1.0,0.664,2389,Legitimate
1082,2026-08-01T04:21:01,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,677.82,-102.31,475,271,3600,Spoofing,0.9,0.215,0.243,0.229,0.337,0.424,0.618,0.663,1.0,0.676,2434,Legitimate
1083,2026-08-01T04:21:49,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,685.21,-95.54,515,274,3600,Spoofing,0.727,0.324,0.977,0.651,0.577,0.651,0.623,0.423,1.0,0.763,2747,Legitimate
1084,2026-08-01T04:22:31,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.74,-91.02,554,270,3600,Spoofing,0.62,0.7,0.398,0.549,0.831,0.637,0.625,0.169,1.0,0.759,2731,Legitimate
1085,2026-08-01T04:22:57,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,697.69,-97.94,508,263,3600,Spoofing,0.391,0.539,0.637,0.588,0.84,0.602,0.622,0.16,1.0,0.745,2681,Legitimate
1086,2026-08-01T04:24:06,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,724.11,-97.95,531,242,3600,Spoofing,0.71,0.749,0.646,0.698,0.95,0.764,0.643,0.05,1.0,0.81,2915,Legitimate
1087,2026-08-01T04:25:19,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.17,-98.85,514,263,3600,Spoofing,0.639,0.751,0.549,0.65,0.934,0.718,0.654,0.066,1.0,0.798,2871,Legitimate
1088,2026-08-01T04:25:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.53,-100.74,470,273,3600,Spoofing,0.525,0.527,0.385,0.456,0.722,0.54,0.637,0.278,1.0,0.728,2619,Legitimate
1089,2026-08-01T04:27:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.04,-92.88,558,239,3600,Spoofing,0.514,0.625,0.546,0.586,0.874,0.64,0.638,0.126,1.0,0.764,2752,Legitimate
1090,2026-08-01T04:28:23,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,736.9,-90.78,559,272,3600,Spoofing,0.741,0.487,0.372,0.43,0.764,0.591,0.631,0.236,1.0,0.744,2679,Legitimate
1091,2026-08-01T04:29:12,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,743.27,-98.29,507,276,3600,Spoofing,0.78,0.402,0.641,0.521,0.753,0.644,0.633,0.247,1.0,0.764,2750,Legitimate
1092,2026-08-01T04:30:14,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,743.94,-93.0,477,238,3600,Spoofing,0.871,0.406,0.573,0.49,0.712,0.641,0.634,0.288,1.0,0.763,2748,Legitimate
1093,2026-08-01T04:30:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,682.8,-103.2,544,242,3600,Spoofing,0.625,0.341,0.263,0.302,0.389,0.405,0.599,0.611,1.0,0.661,2381,Legitimate
1094,2026-08-01T04:31:27,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,743.22,-90.18,511,241,3600,Spoofing,0.489,0.44,0.357,0.399,0.748,0.509,0.586,0.252,1.0,0.697,2508,Legitimate
1095,2026-08-01T04:32:28,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,682.88,-98.89,487,236,3600,Spoofing,0.86,0.358,0.614,0.486,0.521,0.588,0.586,0.479,1.0,0.726,2615,Legitimate
1096,2026-08-01T04:33:37,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,757.4,-97.81,476,261,3600,Spoofing,0.683,0.305,0.751,0.528,0.572,0.578,0.585,0.428,1.0,0.722,2600,Legitimate
1097,2026-08-01T04:34:14,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.94,-99.63,500,235,3600,Spoofing,0.582,0.554,0.554,0.554,0.77,0.615,0.589,0.23,1.0,0.737,2655,Legitimate
1098,2026-08-01T04:35:04,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.47,-86.51,540,267,3600,Spoofing,0.847,0.839,0.19,0.515,0.769,0.661,0.6,0.231,1.0,0.758,2730,Legitimate
1099,2026-08-01T04:36:08,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.81,-98.11,518,273,3600,Spoofing,0.792,0.777,0.739,0.758,0.917,0.806,0.631,0.083,1.0,0.82,2952,Legitimate
1100,2026-08-01T04:36:53,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,750.53,-92.27,527,250,3600,Spoofing,0.724,0.387,0.547,0.467,0.668,0.582,0.624,0.332,1.0,0.738,2658,Legitimate
1101,2026-08-01T04:38:06,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,680.2,-93.02,527,242,3600,Spoofing,0.617,0.373,0.626,0.499,0.543,0.54,0.611,0.457,1.0,0.718,2584,Legitimate
1102,2026-08-01T04:38:38,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,718.83,-101.59,471,263,3600,Spoofing,0.488,0.937,0.428,0.682,0.765,0.655,0.618,0.235,1.0,0.763,2745,Legitimate
1103,2026-08-01T04:39:26,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.03,-94.82,480,265,3600,Spoofing,0.806,0.736,0.826,0.781,0.939,0.827,0.649,0.061,1.0,0.833,3000,Legitimate
1104,2026-08-01T04:39:50,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,746.94,-102.98,511,275,3600,Spoofing,0.387,0.456,0.352,0.404,0.513,0.427,0.616,0.487,1.0,0.677,2436,Legitimate
1105,2026-08-01T04:40:11,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,687.01,-100.25,541,237,3600,Spoofing,0.373,0.465,0.558,0.511,0.53,0.481,0.596,0.47,1.0,0.69,2483,Legitimate
1106,2026-08-01T04:41:13,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.83,-90.43,549,257,3600,Spoofing,0.815,0.552,0.427,0.49,0.79,0.646,0.603,0.21,1.0,0.754,2714,Legitimate
1107,2026-08-01T04:41:37,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,756.12,-87.23,527,254,3600,Spoofing,0.413,0.388,0.284,0.336,0.47,0.389,0.571,0.53,1.0,0.644,2318,Suspicious
1108,2026-08-01T04:42:41,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,747.71,-88.11,525,272,3600,Spoofing,0.763,0.499,0.352,0.426,0.56,0.543,0.567,0.44,1.0,0.702,2529,Legitimate
1109,2026-08-01T04:43:40,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,719.75,-100.12,544,239,3600,Spoofing,0.889,0.994,0.579,0.787,0.835,0.824,0.605,0.165,1.0,0.817,2942,Legitimate
1110,2026-08-01T04:44:14,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.56,-93.32,495,269,3600,Spoofing,0.56,0.606,0.727,0.666,0.848,0.685,0.617,0.152,1.0,0.773,2783,Legitimate
1111,2026-08-01T04:44:41,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.23,-91.65,546,269,3600,Replay,0.469,0.879,0.591,0.735,0.922,0.1,0.54,0.078,1.0,0.505,1817,Suspicious
1112,2026-08-01T04:45:49,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.09,-92.7,498,246,3600,Replay,0.662,0.672,0.683,0.677,0.9,0.1,0.474,0.1,1.0,0.473,1702,Suspicious
1113,2026-08-01T04:46:19,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.84,-96.54,557,273,3600,Replay,0.524,0.806,0.901,0.853,0.862,0.1,0.418,0.138,1.0,0.445,1601,Suspicious
1114,2026-08-01T04:46:47,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.24,-98.41,465,267,3600,Replay,0.509,0.761,0.718,0.74,0.856,0.1,0.37,0.144,1.0,0.419,1510,Suspicious
1115,2026-08-01T04:48:03,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.23,-99.71,513,239,3600,Replay,0.532,0.614,0.614,0.614,0.824,0.1,0.33,0.176,1.0,0.398,1431,Malicious (TTL Decayed)
1116,2026-08-01T04:48:49,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.99,-97.31,551,240,3600,Replay,0.837,0.854,0.837,0.846,0.904,0.1,0.295,0.096,1.0,0.378,1360,Malicious (TTL Decayed)
1117,2026-08-01T04:49:49,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,720.9,-94.53,477,242,3600,Replay,0.818,0.994,0.848,0.921,0.936,0.1,0.266,0.064,1.0,0.361,1299,Malicious (TTL Decayed)
1118,2026-08-01T04:50:47,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.91,-96.27,469,261,3600,Replay,0.858,0.825,0.949,0.887,0.907,0.1,0.241,0.093,1.0,0.346,1245,Malicious (TTL Decayed)
1119,2026-08-01T04:51:29,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,718.31,-97.57,514,275,3600,Replay,0.754,0.948,0.812,0.88,0.919,0.1,0.22,0.081,1.0,0.333,1199,Malicious (TTL Decayed)
1120,2026-08-01T04:52:28,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,741.07,-96.1,562,244,3600,Replay,0.814,0.621,0.982,0.802,0.789,0.1,0.202,0.211,1.0,0.322,1158,Malicious (TTL Decayed)
